return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,"","",decompression,zstd,ssd_hdd_benchmarks_f,209715200,98.002403,4.574011,f64,25600,1
0,"","",decompression_query,Thrust,Telco-153-total_mins_p3,104857600,6.067040,1.000000,f32,25600,5
0,"","",decompression_query,zstd,Telco-171-total_outgoing_rev_p1,104857600,30.341375,1.227389,f32,25600,7
0,8.216953,4.124922,decompression,ALP,neon_pm10_dust,209715200,2.063008,7.420161,f64,25600,6
0,"","",decompression,GDeflate,arade4,209715200,34.090145,1.068834,f64,25600,5
0,26.299297,54.273945,decompression,GALP,gov10,209715200,2.531072,2.072849,f64,25600,10
0,"","",decompression,Deflate,Telco-95-onnet_mins_p3,104857600,111.081474,1.565188,f32,25600,7
0,"","",decompression_query,Bitcomp,neon_dew_point_temp,209715200,4.449504,0.998310,f64,25600,3
0,16.187344,55.622461,decompression_query,GALP,Telco-83-offnet_rev_p1,104857600,0.671872,1.653804,f32,25600,10
0,"","",decompression_query,LZ4,gov40,209715200,9.259328,55.307398,f64,25600,6
0,16.470664,155.314180,decompression,GALP,Telco-93-onnet_mins_p1,104857600,1.579712,1.316563,f32,25600,2
0,"","",decompression_query,BitcompSparse,city_temperature_f,209715200,7.058624,1.008417,f64,25600,5
0,"","",decompression,Bitcomp,Telco-33-free_mins_p1,104857600,2.893888,1.116679,f32,25600,2
0,"","",decompression,GDeflate,neon_pm10_dust,209715200,33.622688,1.459001,f64,25600,4
0,"","",decompression,Deflate,medicare9,209715200,198.936768,3.354281,f64,25600,1
0,"","",decompression,GDeflate,food_prices,209715200,33.367840,1.775993,f64,25600,10
0,"","",decompression_query,LZ4,neon_wind_dir,209715200,40.017982,1.917601,f64,25600,4
0,"","",decompression_query,zstd,medicare9,209715200,86.655807,4.164827,f64,25600,8
0,"","",decompression,BitcompSparse,Telco-83-offnet_rev_p1,104857600,1.850496,1.099142,f32,25600,5
0,"","",decompression_query,GDeflate,bitcoin_transactions_f,209715200,35.794880,1.060843,f64,25600,8
0,"","",decompression,Snappy,arade4,209715200,75.762428,1.269186,f64,25600,2
0,"","",decompression_query,Snappy,nyc29,209715200,52.149406,1.895520,f64,25600,7
0,"","",decompression,LZ4,MedPaymenT1-8-line_srvc_cnt,104857600,32.694206,1.344474,f32,25600,1
0,"","",decompression,Deflate,spain_gas_price_f64,209715200,215.444092,1.328936,f64,25600,5
0,"","",decompression_query,BitcompSparse,spain_gas_price_f64,209715200,4.362848,0.998294,f64,25600,9
0,"","",decompression,LZ4,neon_wind_dir,209715200,37.501537,1.917601,f64,25600,9
0,"","",decompression,GDeflate,Telco-113-rechrg_total_load_p4,104857600,16.452543,2.696580,f32,25600,2
0,16.052305,0.114687,decompression_query,ALP,ssd_hdd_benchmarks_f,209715200,1.336832,3.963535,f64,25600,7
0,"","",decompression_query,Deflate,Telco-158-total_outgoing_min_p3,104857600,112.020317,1.468752,f32,25600,4
0,"","",decompression_query,Thrust,Telco-112-rechrg_total_load_p3,104857600,4.622112,1.000000,f32,25600,10
0,"","",decompression_query,BitcompSparse,Telco-158-total_outgoing_min_p3,104857600,2.592128,1.183849,f32,25600,7
0,"","",decompression_query,Snappy,medicare1,209715200,48.462177,1.653249,f64,25600,9
0,"","",decompression,Deflate,neon_dew_point_temp,209715200,221.474915,1.130464,f64,25600,8
0,16.187344,55.622461,decompression_query,GALP,Telco-83-offnet_rev_p1,104857600,0.673952,1.653804,f32,25600,6
0,"","",decompression,Bitcomp,CityMaxCapita-13-lpf,104857600,3.139520,1.222071,f32,25600,6
0,"","",decompression,Snappy,Telco-113-rechrg_total_load_p4,104857600,30.305857,2.334206,f32,25600,8
0,"","",decompression_query,Bitcomp,bitcoin_transactions_f,209715200,4.794528,0.999545,f64,25600,8
0,30.000000,78.456680,decompression_query,GALP,bitcoin_transactions_f,209715200,1.358016,1.755090,f64,25600,2
0,"","",decompression_query,Thrust,basel_temp_f,209715200,5.171872,1.000000,f64,25600,6
0,"","",decompression_query,LZ4,basel_temp_f,209715200,40.394688,2.029821,f64,25600,7
0,2.795703,52.926055,decompression,GALP,gov30,209715200,1.910112,8.807555,f64,25600,4
0,"","",decompression_query,zstd,Telco-93-onnet_mins_p1,104857600,38.066914,1.471975,f32,25600,2
0,"","",decompression_query,Snappy,gov30,209715200,21.165440,7.873705,f64,25600,1
0,"","",decompression_query,GDeflate,Telco-171-total_outgoing_rev_p1,104857600,18.952480,1.183767,f32,25600,5
0,"","",decompression,Snappy,city_temperature_f,209715200,34.558048,2.406453,f64,25600,6
0,"","",decompression,LZ4,MedPaymenT1-8-line_srvc_cnt,104857600,31.989408,1.344474,f32,25600,3
0,15.236758,38.072773,decompression_query,ALP,CityMaxCapita-13-lpf,104857600,2.299424,1.873963,f32,25600,7
0,"","",decompression,LZ4,nyc29,209715200,36.406784,1.873059,f64,25600,10
0,"","",decompression_query,Thrust,stocks_uk,209715200,5.001632,1.000000,f64,25600,2
0,"","",decompression,LZ4,Telco-171-total_outgoing_rev_p1,104857600,11.507680,1.035666,f32,25600,2
0,"","",decompression_query,LZ4,Telco-159-total_outgoing_min_p4,104857600,17.440289,1.272671,f32,25600,4
0,"","",decompression_query,Thrust,Telco-83-offnet_rev_p1,104857600,4.759392,1.000000,f32,25600,7
0,"","",decompression,GDeflate,Telco-83-offnet_rev_p1,104857600,16.810305,1.661359,f32,25600,10
0,"","",decompression_query,LZ4,phone_gyro_f64,209715200,38.745762,1.795464,f64,25600,3
0,"","",decompression,Deflate,neon_air_pressure,209715200,218.855423,1.154489,f64,25600,3
0,16.626211,101.922148,decompression,GALP,Telco-22-chrgd_rev_p1,104857600,1.383552,1.457294,f32,25600,7
0,"","",decompression,Bitcomp,gov10,209715200,6.148896,1.069725,f64,25600,5
0,"","",decompression_query,Bitcomp,Telco-159-total_outgoing_min_p4,104857600,2.979776,1.256350,f32,25600,1
0,"","",decompression,BitcompSparse,Telco-35-free_mins_p3,104857600,2.791040,1.497664,f32,25600,5
0,14.997734,101.303398,decompression,GALP,Telco-95-onnet_mins_p3,104857600,1.328064,1.576276,f32,25600,1
0,"","",decompression_query,Bitcomp,Telco-158-total_outgoing_min_p3,104857600,2.755712,1.178301,f32,25600,1
0,"","",decompression,zstd,Telco-156-total_outgoing_min_p1,104857600,32.218239,1.286313,f32,25600,10
0,"","",decompression_query,zstd,Telco-112-rechrg_total_load_p3,104857600,45.737823,3.161956,f32,25600,6
0,"","",decompression,GDeflate,Telco-152-total_mins_p2,104857600,17.020128,1.282223,f32,25600,3
0,"","",decompression_query,zstd,gov40,209715200,9.410336,159.786905,f64,25600,5
0,9.376016,170.870898,decompression,ALP,Telco-35-free_mins_p3,104857600,5.429856,1.834833,f32,25600,7
0,"","",decompression_query,Bitcomp,cms9,209715200,9.816736,1.169553,f64,25600,2
0,"","",decompression,Snappy,Telco-22-chrgd_rev_p1,104857600,22.029793,1.179464,f32,25600,9
0,6.842227,0.000000,decompression_query,ALP,stocks_usa_c,209715200,1.308800,9.237657,f64,25600,9
0,"","",decompression_query,GDeflate,Telco-33-free_mins_p1,104857600,17.479488,1.637544,f32,25600,3
0,"","",decompression_query,Thrust,Physicians-8-line_srvc_cnt,104857600,4.665120,1.000000,f32,25600,5
0,"","",decompression_query,zstd,Telco-22-chrgd_rev_p1,104857600,35.281536,1.495213,f32,25600,4
0,"","",decompression,Bitcomp,Telco-33-free_mins_p1,104857600,2.904416,1.116679,f32,25600,10
0,26.299297,54.273945,decompression,GALP,gov10,209715200,2.506848,2.072849,f64,25600,4
0,"","",decompression_query,GDeflate,Telco-112-rechrg_total_load_p3,104857600,17.082497,2.680576,f32,25600,10
0,"","",decompression,BitcompSparse,Telco-152-total_mins_p2,104857600,1.923808,1.036173,f32,25600,8
0,25.273086,139.151992,decompression,GALP,cms1,209715200,3.241184,1.754373,f64,25600,7
0,"","",decompression_query,Bitcomp,Telco-159-total_outgoing_min_p4,104857600,2.983232,1.256350,f32,25600,2
0,"","",decompression,LZ4,Telco-152-total_mins_p2,104857600,14.879520,1.118835,f32,25600,1
0,"","",decompression_query,Bitcomp,Telco-95-onnet_mins_p3,104857600,2.915648,1.191487,f32,25600,7
0,10.987305,8.494844,decompression_query,ALP,CMSprovider-8-line_srvc_cnt,104857600,1.275648,2.797157,f32,25600,1
0,"","",decompression_query,Snappy,cms25,209715200,13.506208,1.038132,f64,25600,10
0,"","",decompression,GDeflate,bird_migration_f,209715200,34.053310,1.104347,f64,25600,8
0,"","",decompression,Deflate,basel_wind_f,209715200,221.911942,1.082274,f64,25600,4
0,"","",decompression_query,Thrust,Telco-35-free_mins_p3,104857600,4.662784,1.000000,f32,25600,10
0,"","",decompression_query,Snappy,medicare9,209715200,25.278912,3.086691,f64,25600,10
0,"","",decompression,Snappy,neon_dew_point_temp,209715200,67.237572,1.727223,f64,25600,8
0,8.610977,12.376680,decompression,ALP,Telco-113-rechrg_total_load_p4,104857600,1.713600,3.461023,f32,25600,5
0,"","",decompression_query,BitcompSparse,cms25,209715200,4.379040,1.000204,f64,25600,2
0,"","",decompression_query,GDeflate,ssd_hdd_benchmarks_f,209715200,34.583168,1.934511,f64,25600,1
0,"","",decompression_query,GDeflate,Telco-158-total_outgoing_min_p3,104857600,17.653952,1.462585,f32,25600,4
0,"","",decompression,zstd,Telco-158-total_outgoing_min_p3,104857600,34.107807,1.638998,f32,25600,10
0,9.376016,170.870898,decompression,ALP,Telco-35-free_mins_p3,104857600,5.430176,1.834833,f32,25600,2
0,"","",decompression_query,Deflate,neon_bio_temp_c,209715200,216.448837,1.403820,f64,25600,9
0,26.095195,8.381016,decompression_query,GALP,bitcoin_f,209715200,1.319392,2.362853,f64,25600,9
0,10.637852,0.109961,decompression_query,GALP,city_temperature_f,209715200,1.315072,5.827517,f64,25600,4
0,"","",decompression_query,BitcompSparse,medicare1,209715200,4.363936,0.998577,f64,25600,2
0,"","",decompression_query,Snappy,Telco-35-free_mins_p3,104857600,30.870625,2.071871,f32,25600,8
0,"","",decompression_query,Bitcomp,Telco-153-total_mins_p3,104857600,2.912288,1.178634,f32,25600,1
0,"","",decompression_query,zstd,spain_gas_price_f64,209715200,74.563934,4.695202,f64,25600,7
0,"","",decompression_query,Thrust,bitcoin_transactions_f,209715200,4.988032,1.000000,f64,25600,6
0,"","",decompression_query,BitcompSparse,arade4,209715200,4.353248,0.998294,f64,25600,10
0,"","",decompression,LZ4,gov26,209715200,7.550304,86.631859,f64,25600,7
0,"","",decompression_query,Thrust,neon_wind_dir,209715200,5.057216,1.000000,f64,25600,5
0,"","",decompression_query,LZ4,cms25,209715200,11.915904,1.042500,f64,25600,2
0,8.216953,4.124922,decompression_query,ALP,neon_pm10_dust,209715200,1.500512,7.420161,f64,25600,5
0,"","",decompression_query,GDeflate,CityMaxCapita-13-lpf,104857600,17.523232,1.429024,f32,25600,7
0,"","",decompression_query,GDeflate,basel_temp_f,209715200,35.779167,1.067053,f64,25600,1
0,"","",decompression,Deflate,cms9,209715200,198.531647,3.360561,f64,25600,6
0,8.610977,12.376680,decompression,ALP,Telco-113-rechrg_total_load_p4,104857600,1.712864,3.461023,f32,25600,2
0,"","",decompression_query,GDeflate,cms1,209715200,35.441982,1.202317,f64,25600,7
0,"","",decompression_query,Snappy,spain_gas_price_f64,209715200,53.464672,2.704179,f64,25600,6
0,"","",decompression_query,GDeflate,Telco-113-rechrg_total_load_p4,104857600,17.086720,2.696580,f32,25600,7
0,"","",decompression,BitcompSparse,Telco-171-total_outgoing_rev_p1,104857600,1.637632,1.004884,f32,25600,8
0,"","",decompression_query,Thrust,cms9,209715200,5.272064,1.000000,f64,25600,6
0,9.646797,12.944609,decompression_query,GALP,Telco-112-rechrg_total_load_p3,104857600,0.569664,2.960698,f32,25600,6
0,39.731758,7.102695,decompression,GALP,nyc29,209715200,2.452576,1.575478,f64,25600,1
0,"","",decompression_query,BitcompSparse,Telco-96-onnet_mins_p4,104857600,2.644736,1.289692,f32,25600,1
0,"","",decompression_query,GDeflate,Telco-113-rechrg_total_load_p4,104857600,17.112864,2.696580,f32,25600,5
0,"","",decompression_query,Snappy,Telco-114-rechrg_total_load_p6,104857600,43.454334,1.326770,f32,25600,9
0,13.020938,2.866719,decompression_query,GALP,Telco-110-rechrg_total_load_p1,104857600,0.556800,2.334062,f32,25600,5
0,"","",decompression,LZ4,Telco-159-total_outgoing_min_p4,104857600,16.778208,1.272671,f32,25600,5
0,"","",decompression_query,Bitcomp,CMSprovider-8-line_srvc_cnt,104857600,5.152384,1.012411,f32,25600,8
0,8.216953,4.124922,decompression_query,ALP,neon_pm10_dust,209715200,1.497056,7.420161,f64,25600,10
0,"","",decompression,Bitcomp,gov30,209715200,3.085312,6.939919,f64,25600,2
0,"","",decompression_query,LZ4,Telco-33-free_mins_p1,104857600,23.107264,1.385441,f32,25600,5
0,"","",decompression_query,Thrust,cms25,209715200,5.190880,1.000000,f64,25600,10
0,"","",decompression_query,zstd,Telco-153-total_mins_p3,104857600,36.562656,1.683130,f32,25600,5
0,"","",decompression,Deflate,Telco-95-onnet_mins_p3,104857600,111.202400,1.565188,f32,25600,8
0,"","",decompression,BitcompSparse,basel_wind_f,209715200,3.056960,0.998294,f64,25600,4
0,9.714297,19.988086,decompression,GALP,spain_gas_price_f64,209715200,1.954656,5.511633,f64,25600,4
0,"","",decompression_query,Bitcomp,Telco-153-total_mins_p3,104857600,2.896352,1.178634,f32,25600,7
0,"","",decompression_query,zstd,Telco-152-total_mins_p2,104857600,40.146942,1.366566,f32,25600,7
0,"","",decompression,LZ4,phone_gyro_f64,209715200,37.151615,1.795464,f64,25600,4
0,"","",decompression,Snappy,stocks_uk,209715200,40.162594,3.226610,f64,25600,10
0,17.988594,178.304023,decompression,GALP,Telco-156-total_outgoing_min_p1,104857600,1.710336,1.189534,f32,25600,1
0,16.046797,190.214180,decompression_query,ALP,Telco-157-total_outgoing_min_p2,104857600,5.106080,1.279091,f32,25600,6
0,"","",decompression_query,LZ4,Telco-83-offnet_rev_p1,104857600,27.761856,1.316291,f32,25600,5
0,"","",decompression,GDeflate,cms25,209715200,34.095650,1.055848,f64,25600,9
0,"","",decompression_query,zstd,gov30,209715200,24.856800,15.048602,f64,25600,8
0,"","",decompression_query,Thrust,Telco-156-total_outgoing_min_p1,104857600,4.779072,1.000000,f32,25600,8
0,"","",decompression,LZ4,Telco-114-rechrg_total_load_p6,104857600,24.542879,1.332548,f32,25600,3
0,0.064570,2.994492,decompression_query,GALP,gov26,209715200,1.308256,100.874374,f64,25600,3
0,"","",decompression,Bitcomp,Telco-112-rechrg_total_load_p3,104857600,3.133504,1.290011,f32,25600,4
0,"","",decompression_query,Thrust,cms9,209715200,5.180480,1.000000,f64,25600,7
0,"","",decompression_query,Snappy,Telco-153-total_mins_p3,104857600,21.606655,1.323073,f32,25600,9
0,"","",decompression,Bitcomp,Telco-152-total_mins_p2,104857600,2.364256,1.010127,f32,25600,5
0,10.637852,0.109961,decompression_query,GALP,city_temperature_f,209715200,1.315232,5.827517,f64,25600,6
0,"","",decompression,zstd,Telco-157-total_outgoing_min_p2,104857600,29.214592,1.399121,f32,25600,6
0,"","",decompression_query,LZ4,Telco-159-total_outgoing_min_p4,104857600,17.231775,1.272671,f32,25600,2
0,"","",decompression,LZ4,city_temperature_f,209715200,38.007359,2.319219,f64,25600,7
0,"","",decompression_query,Snappy,spain_gas_price_f64,209715200,53.401314,2.704179,f64,25600,7
0,"","",decompression_query,Deflate,Telco-95-onnet_mins_p3,104857600,111.740387,1.565188,f32,25600,6
0,"","",decompression_query,Snappy,arade4,209715200,73.580353,1.269186,f64,25600,1
0,30.000000,78.456680,decompression_query,GALP,bitcoin_transactions_f,209715200,1.357824,1.755090,f64,25600,3
0,"","",decompression,BitcompSparse,stocks_de,209715200,3.112896,1.000455,f64,25600,4
0,"","",decompression_query,zstd,Telco-156-total_outgoing_min_p1,104857600,33.040257,1.286313,f32,25600,9
0,"","",decompression_query,Bitcomp,Telco-35-free_mins_p3,104857600,4.421440,1.287217,f32,25600,4
0,"","",decompression_query,BitcompSparse,gov10,209715200,5.596608,1.105199,f64,25600,8
0,"","",decompression_query,GDeflate,Telco-113-rechrg_total_load_p4,104857600,17.100161,2.696580,f32,25600,3
0,"","",decompression_query,Snappy,cms9,209715200,25.408001,3.122629,f64,25600,4
0,"","",decompression_query,Deflate,Telco-112-rechrg_total_load_p3,104857600,106.199005,2.701135,f32,25600,7
0,"","",decompression,Deflate,Telco-95-onnet_mins_p3,104857600,111.399040,1.565188,f32,25600,9
0,"","",decompression,GDeflate,Telco-171-total_outgoing_rev_p1,104857600,17.049248,1.183767,f32,25600,1
0,"","",decompression,Bitcomp,Telco-153-total_mins_p3,104857600,2.270944,1.178634,f32,25600,8
0,"","",decompression,GDeflate,food_prices,209715200,33.373249,1.775993,f64,25600,2
0,"","",decompression_query,Snappy,stocks_uk,209715200,42.309856,3.226610,f64,25600,2
0,40.405234,7.715742,decompression_query,GALP,cms25,209715200,1.318208,1.547989,f64,25600,5
0,"","",decompression,BitcompSparse,gov30,209715200,2.303264,7.429544,f64,25600,9
0,40.405234,7.715742,decompression_query,ALP,cms25,209715200,1.936224,1.557406,f64,25600,8
0,"","",decompression,Bitcomp,Physicians-8-line_srvc_cnt,104857600,4.265152,1.007999,f32,25600,6
0,"","",decompression,Snappy,gov31,209715200,13.862336,12.833491,f64,25600,7
0,"","",decompression_query,Thrust,city_temperature_f,209715200,5.231744,1.000000,f64,25600,9
0,"","",decompression,Snappy,Telco-83-offnet_rev_p1,104857600,40.242046,1.372553,f32,25600,10
0,10.987305,8.494844,decompression_query,ALP,CMSprovider-8-line_srvc_cnt,104857600,1.278080,2.797157,f32,25600,7
0,"","",decompression,BitcompSparse,cms9,209715200,5.428544,1.244735,f64,25600,5
0,"","",decompression,Deflate,bitcoin_transactions_f,209715200,220.615494,1.064085,f64,25600,4
0,13.656406,8.530234,decompression_query,GALP,Telco-114-rechrg_total_load_p6,104857600,0.572800,2.190138,f32,25600,6
0,"","",decompression_query,GDeflate,medicare1,209715200,35.233471,1.183954,f64,25600,8
0,"","",decompression_query,Thrust,ssd_hdd_benchmarks_f,209715200,5.188640,1.000000,f64,25600,2
0,15.930469,0.000000,decompression_query,GALP,neon_wind_dir,209715200,1.315552,3.934489,f64,25600,5
0,"","",decompression,Bitcomp,Telco-22-chrgd_rev_p1,104857600,1.962912,1.084810,f32,25600,7
0,"","",decompression,Deflate,astro_mhd_f64,209715200,197.313477,4.714014,f64,25600,9
0,"","",decompression_query,Snappy,astro_mhd_f64,209715200,10.386880,11.877240,f64,25600,9
0,17.441641,175.421562,decompression,GALP,Telco-152-total_mins_p2,104857600,1.696736,1.220479,f32,25600,6
0,"","",decompression,zstd,Telco-111-rechrg_total_load_p2,104857600,42.058910,2.439469,f32,25600,2
0,"","",decompression,BitcompSparse,Physicians-8-line_srvc_cnt,104857600,3.095808,1.008564,f32,25600,10
0,10.637852,0.109961,decompression_query,GALP,city_temperature_f,209715200,1.311648,5.827517,f64,25600,1
0,"","",decompression,zstd,neon_dew_point_temp,209715200,85.915741,2.553997,f64,25600,2
0,"","",decompression_query,GDeflate,Telco-22-chrgd_rev_p1,104857600,17.595425,1.365514,f32,25600,4
0,9.714297,19.988086,decompression,ALP,spain_gas_price_f64,209715200,2.602976,5.632908,f64,25600,6
0,"","",decompression,Snappy,Telco-157-total_outgoing_min_p2,104857600,10.734624,1.160061,f32,25600,7
0,"","",decompression,Snappy,ssd_hdd_benchmarks_f,209715200,39.174110,2.873694,f64,25600,7
0,17.441641,175.421562,decompression,ALP,Telco-152-total_mins_p2,104857600,5.360000,1.244206,f32,25600,6
0,"","",decompression_query,Bitcomp,basel_wind_f,209715200,4.437952,0.998294,f64,25600,10
0,"","",decompression_query,Snappy,stocks_uk,209715200,41.874111,3.226610,f64,25600,7
0,10.570820,2.272852,decompression,GALP,stocks_de,209715200,1.844032,5.773920,f64,25600,2
0,"","",decompression_query,GDeflate,stocks_de,209715200,35.302914,1.341627,f64,25600,2
0,"","",decompression_query,Bitcomp,neon_bio_temp_c,209715200,5.744768,1.025871,f64,25600,6
0,"","",decompression_query,Thrust,Telco-159-total_outgoing_min_p4,104857600,4.659168,1.000000,f32,25600,3
0,"","",decompression_query,LZ4,cms9,209715200,37.880127,2.578354,f64,25600,2
